strategy,pt,net_benefit,net_benefit_treat_all,beats_both
single best (lightgbm_n800_leaves15_lr0.01),0.13234113712374582,0.11615727340879317,0.06616604503608645,True
single best (lightgbm_n800_leaves15_lr0.01),0.134314381270903,0.1149364028131476,0.06403746354393411,True
single best (lightgbm_n800_leaves15_lr0.01),0.1362876254180602,0.11467688173917241,0.06189915610343433,True
single best (lightgbm_n800_leaves15_lr0.01),0.13826086956521738,0.1146383937431342,0.05975105590201005,True
single best (lightgbm_n800_leaves15_lr0.01),0.14023411371237457,0.11460608668300895,0.05759309551371966,True
single best (lightgbm_n800_leaves15_lr0.01),0.14220735785953176,0.114580003214195,0.05542520689220176,True
single best (lightgbm_n800_leaves15_lr0.01),0.14418060200668895,0.11432684728949388,0.05324732136352306,True
single best (lightgbm_n800_leaves15_lr0.01),0.14615384615384613,0.11407252127473735,0.0510593696189264,True
single best (lightgbm_n800_leaves15_lr0.01),0.14812709030100332,0.11405785363855761,0.04886128170747875,True
single best (lightgbm_n800_leaves15_lr0.01),0.15010033444816054,0.1138049378377306,0.04665298702861603,True
single best (lightgbm_n800_leaves15_lr0.01),0.15207357859531773,0.11355084489555947,0.044434414324584476,True
single best (lightgbm_n800_leaves15_lr0.01),0.15404682274247491,0.11329556657475404,0.04220549167277579,True
single best (lightgbm_n800_leaves15_lr0.01),0.1560200668896321,0.11303909456098821,0.03996614647795485,True
single best (lightgbm_n800_leaves15_lr0.01),0.1579933110367893,0.1127814204619974,0.03771630546437843,True
single best (lightgbm_n800_leaves15_lr0.01),0.15996655518394648,0.11331379118026805,0.03545589466780233,True
single best (lightgbm_n800_leaves15_lr0.01),0.16193979933110367,0.11333296779173149,0.03318483942737613,True
single best (lightgbm_n800_leaves15_lr0.01),0.16391304347826086,0.1136303069851326,0.03090306437742274,True
single best (lightgbm_n800_leaves15_lr0.01),0.16588628762541804,0.11339125257959824,0.028610493439101492,True
single best (lightgbm_n800_leaves15_lr0.01),0.16785953177257523,0.11343045528293626,0.026307049811952532,True
single best (lightgbm_n800_leaves15_lr0.01),0.16983277591973242,0.11347642862611156,0.02399265596532074,True
single best (lightgbm_n800_leaves15_lr0.01),0.1718060200668896,0.11324189885208732,0.021667233629656807,True
single best (lightgbm_n800_leaves15_lr0.01),0.1737792642140468,0.11300624883383809,0.01933070378769397,True
single best (lightgbm_n800_leaves15_lr0.01),0.175752508361204,0.11306479993750594,0.01698298666549769,True
single best (lightgbm_n800_leaves15_lr0.01),0.1777257525083612,0.11283091766974111,0.014624001723386931,True
single best (lightgbm_n800_leaves15_lr0.01),0.1796989966555184,0.11259591018863604,0.01225366764672367,True
single best (lightgbm_n800_leaves15_lr0.01),0.18167224080267558,0.11235976935446694,0.009871902336569843,True
single best (lightgbm_n800_leaves15_lr0.01),0.18364548494983277,0.1124340631361962,0.007478622900208565,True
single best (lightgbm_n800_leaves15_lr0.01),0.18561872909698995,0.1121997417622734,0.00507374564152735,True
single best (lightgbm_n800_leaves15_lr0.01),0.18759197324414714,0.11196428210988853,0.0026571860512614454,True
single best (lightgbm_n800_leaves15_lr0.01),0.18956521739130433,0.11172767586461071,0.0002288587970944167,True
single best (lightgbm_n800_leaves15_lr0.01),0.19153846153846152,0.11181805482708726,-0.002211322286385986,True
single best (lightgbm_n800_leaves15_lr0.01),0.1935117056856187,0.11158332178844856,-0.004663444207879591,True
single best (lightgbm_n800_leaves15_lr0.01),0.1954849498327759,0.11134743728447793,-0.007127594829715589,True
single best (lightgbm_n800_leaves15_lr0.01),0.19745819397993308,0.11111039282170299,-0.009603862878346747,True
single best (lightgbm_n800_leaves15_lr0.01),0.1994314381270903,0.11087217982291235,-0.012092337954998922,True
single best (lightgbm_n800_leaves15_lr0.01),0.2014046822742475,0.1092477480748746,-0.014593110546478327,True
single best (lightgbm_n800_leaves15_lr0.01),0.20337792642140468,0.10762213038102802,-0.01710627203613957,True
single best (lightgbm_n800_leaves15_lr0.01),0.20535117056856186,0.1080961974313775,-0.01963191471501724,True
single best (lightgbm_n800_leaves15_lr0.01),0.20732441471571905,0.10647685891907502,-0.02217013179312305,True
single best (lightgbm_n800_leaves15_lr0.01),0.20929765886287624,0.10660801086193146,-0.024721017410913176,True
single best (lightgbm_n800_leaves15_lr0.01),0.21127090301003343,0.10637574862309261,-0.02728466665092691,True
single best (lightgbm_n800_leaves15_lr0.01),0.21324414715719062,0.10614232132116147,-0.02986117554960077,True
single best (lightgbm_n800_leaves15_lr0.01),0.2152173913043478,0.10590772016789311,-0.03245064110926099,True
single best (lightgbm_n800_leaves15_lr0.01),0.217190635451505,0.10605621637845067,-0.03505316131029684,True
single best (lightgbm_n800_leaves15_lr0.01),0.21916387959866218,0.10621246336880405,-0.03766883512351943,True
single best (lightgbm_n800_leaves15_lr0.01),0.22113712374581937,0.10637652004860729,-0.04029776252270734,True
single best (lightgbm_n800_leaves15_lr0.01),0.22311036789297656,0.10615068398239902,-0.042940044497344176,True
single best (lightgbm_n800_leaves15_lr0.01),0.22508361204013377,0.1059236977799882,-0.045595783065550705,True
single best (lightgbm_n800_leaves15_lr0.01),0.22705685618729096,0.10569555263283746,-0.04826508128721427,True
single best (lightgbm_n800_leaves15_lr0.01),0.22903010033444815,0.10587769047265413,-0.05094804327732125,True
single best (lightgbm_n800_leaves15_lr0.01),0.23100334448160534,0.10426676889377268,-0.05364477421949326,True
single best (lightgbm_n800_leaves15_lr0.01),0.23297658862876253,0.10126964356589196,-0.05635538037973353,True
single best (lightgbm_n800_leaves15_lr0.01),0.23494983277591971,0.10104143015000833,-0.05907996912038507,True
