strategy,threshold,tp,tn,fp,fn,misclass_rate,accuracy,sensitivity,specificity,ppv,npv,lr_plus,lr_minus
single best (lightgbm_n800_leaves15_lr0.01),0.006394824261873516,131,312,273,6,0.3864265927977839,0.6135734072022161,0.9562043795620438,0.5333333333333333,0.32425742574257427,0.9811320754716981,2.0490093847758084,0.08211678832116778
single best (lightgbm_n800_leaves15_lr0.01),0.00653056636117724,131,313,272,6,0.3850415512465374,0.6149584487534626,0.9562043795620438,0.535042735042735,0.3250620347394541,0.9811912225705329,2.0565425075139547,0.08185443436487012
single best (lightgbm_n800_leaves15_lr0.01),0.006556851822755038,131,314,271,6,0.38365650969529086,0.6163434903047091,0.9562043795620438,0.5367521367521367,0.32587064676616917,0.98125,2.0641312252538584,0.08159375145288009
single best (lightgbm_n800_leaves15_lr0.01),0.006578976159167186,131,315,270,6,0.38227146814404434,0.6177285318559557,0.9562043795620438,0.5384615384615384,0.3266832917705736,0.9813084112149533,2.0717761557177616,0.08133472367049
single best (lightgbm_n800_leaves15_lr0.01),0.0066330990170204406,131,316,269,6,0.3808864265927978,0.6191135734072022,0.9562043795620438,0.5401709401709401,0.3275,0.9813664596273292,2.0794779258133667,0.08107733530444415
single best (lightgbm_n800_leaves15_lr0.01),0.00666639149449297,131,317,268,6,0.37950138504155123,0.6204986149584488,0.9562043795620438,0.5418803418803418,0.3283208020050125,0.9814241486068112,2.0872371718052074,0.08082157083976135
single best (lightgbm_n800_leaves15_lr0.01),0.006733715388436582,131,318,267,6,0.3781163434903047,0.6218836565096952,0.9562043795620438,0.5435897435897435,0.32914572864321606,0.9814814814814815,2.095054539489871,0.08056741495661746
single best (lightgbm_n800_leaves15_lr0.01),0.006737207324309389,131,319,266,6,0.3767313019390582,0.6232686980609419,0.9562043795620438,0.5452991452991452,0.32997481108312343,0.9815384615384616,2.1029306843751714,0.08031485252728636
single best (lightgbm_n800_leaves15_lr0.01),0.006738196726131027,131,320,265,6,0.37534626038781166,0.6246537396121883,0.9562043795620438,0.5470085470085471,0.33080808080808083,0.9815950920245399,2.11086627186338,0.08006386861313858
single best (lightgbm_n800_leaves15_lr0.01),0.006858394514333939,131,321,264,6,0.3739612188365651,0.6260387811634349,0.9562043795620438,0.5487179487179488,0.33164556962025316,0.981651376146789,2.11886197743862,0.07981444846169578
single best (lightgbm_n800_leaves15_lr0.01),0.006909452410259039,131,322,263,6,0.37257617728531855,0.6274238227146814,0.9562043795620438,0.5504273504273505,0.33248730964467005,0.9817073170731707,2.1269184868585387,0.0795665775037402
single best (lightgbm_n800_leaves15_lr0.01),0.0070301830103712964,131,323,262,6,0.37119113573407203,0.628808864265928,0.9562043795620438,0.5521367521367522,0.3333333333333333,0.9817629179331308,2.135036496350365,0.07932024135047785
single best (lightgbm_n800_leaves15_lr0.01),0.0070373728935177815,131,324,261,6,0.3698060941828255,0.6301939058171745,0.9562043795620438,0.5538461538461539,0.33418367346938777,0.9818181818181818,2.1432167128114776,0.07907542579075416
single best (lightgbm_n800_leaves15_lr0.01),0.007039189028559502,131,325,260,6,0.3684210526315789,0.631578947368421,0.9562043795620438,0.5555555555555556,0.3350383631713555,0.9818731117824774,2.1514598540145986,0.07883211678832107
single best (lightgbm_n800_leaves15_lr0.01),0.0070869976953776065,131,326,259,6,0.3670360110803324,0.6329639889196677,0.9562043795620438,0.5572649572649573,0.33589743589743587,0.9819277108433735,2.159766648817744,0.07859030047915444
single best (lightgbm_n800_leaves15_lr0.01),0.007092246519276307,131,327,258,6,0.3656509695290859,0.6343490304709141,0.9562043795620438,0.558974358974359,0.33676092544987146,0.9819819819819819,2.168137837379053,0.07834996316882063
single best (lightgbm_n800_leaves15_lr0.01),0.007103835468710086,131,328,257,6,0.36426592797783935,0.6357340720221607,0.9562043795620438,0.5606837606837607,0.33762886597938147,0.9820359281437125,2.176574171376637,0.0781110913298913
single best (lightgbm_n800_leaves15_lr0.01),0.007160238138373795,131,329,256,6,0.3628808864265928,0.6371191135734072,0.9562043795620438,0.5623931623931624,0.3385012919896641,0.982089552238806,2.185076414233577,0.07787367159940531
single best (lightgbm_n800_leaves15_lr0.01),0.007245812086703262,131,330,255,6,0.36149584487534625,0.6385041551246537,0.9562043795620438,0.5641025641025641,0.3393782383419689,0.9821428571428571,2.193645341348218,0.07763769077637682
single best (lightgbm_n800_leaves15_lr0.01),0.007276781377834339,131,331,254,6,0.3601108033240997,0.6398891966759003,0.9562043795620438,0.5658119658119658,0.34025974025974026,0.9821958456973294,2.202281740329904,0.07740313581934849
single best (lightgbm_n800_leaves15_lr0.01),0.007373164623272454,131,332,253,6,0.3587257617728532,0.6412742382271468,0.9562043795620438,0.5675213675213675,0.3411458333333333,0.9822485207100592,2.210986411240299,0.07716999384398901
single best (lightgbm_n800_leaves15_lr0.01),0.007406528348135848,130,332,253,7,0.3601108033240997,0.6398891966759003,0.948905109489051,0.5675213675213675,0.3394255874673629,0.9793510324483776,2.194108652375869,0.09003165948465404
single best (lightgbm_n800_leaves15_lr0.01),0.007428981724397271,130,334,251,7,0.3573407202216066,0.6426592797783934,0.948905109489051,0.5709401709401709,0.34120734908136485,0.9794721407624634,2.2115915898449994,0.08949254775121299
single best (lightgbm_n800_leaves15_lr0.01),0.007505096748168839,130,335,250,7,0.3559556786703601,0.6440443213296398,0.948905109489051,0.5726495726495726,0.34210526315789475,0.97953216374269,2.2204379562043792,0.08922540581762728
single best (lightgbm_n800_leaves15_lr0.01),0.007559461630226986,130,336,249,7,0.3545706371191136,0.6454293628808865,0.948905109489051,0.5743589743589743,0.34300791556728233,0.9795918367346939,2.2293553777152404,0.08895985401459863
single best (lightgbm_n800_leaves15_lr0.01),0.007621363211038219,130,337,248,7,0.35318559556786705,0.6468144044321329,0.948905109489051,0.576068376068376,0.3439153439153439,0.9796511627906976,2.238344713915705,0.08869587818666214
single best (lightgbm_n800_leaves15_lr0.01),0.007768792685505916,130,338,247,7,0.3518005540166205,0.6481994459833795,0.948905109489051,0.5777777777777777,0.3448275862068966,0.9797101449275363,2.2474068382635415,0.0884334643458732
single best (lightgbm_n800_leaves15_lr0.01),0.00776979155058743,129,338,247,8,0.35318559556786705,0.6468144044321329,0.9416058394160584,0.5777777777777777,0.34308510638297873,0.976878612716763,2.230119093353822,0.10106681639528363
single best (lightgbm_n800_leaves15_lr0.01),0.007812490396550674,129,339,246,8,0.3518005540166205,0.6481994459833795,0.9416058394160584,0.5794871794871795,0.344,0.9769452449567724,2.2391846181235535,0.10076868419352761
single best (lightgbm_n800_leaves15_lr0.01),0.007820484056304618,128,339,246,9,0.35318559556786705,0.6468144044321329,0.9343065693430657,0.5794871794871795,0.3422459893048128,0.9741379310344828,2.2218265978280223,0.11336476971771854
single best (lightgbm_n800_leaves15_lr0.01),0.007825766831591335,128,340,245,9,0.3518005540166205,0.6481994459833795,0.9343065693430657,0.5811965811965812,0.34316353887399464,0.9742120343839542,2.230895277819157,0.11303134392443114
single best (lightgbm_n800_leaves15_lr0.01),0.007841650681146251,128,341,244,9,0.35041551246537395,0.649584487534626,0.9343065693430657,0.582905982905983,0.34408602150537637,0.9742857142857143,2.240038291252842,0.11269987370764395
single best (lightgbm_n800_leaves15_lr0.01),0.00797363266515708,128,342,243,9,0.3490304709141274,0.6509695290858726,0.9343065693430657,0.5846153846153846,0.3450134770889488,0.9743589743589743,2.249256555825899,0.11237034191317714
single best (lightgbm_n800_leaves15_lr0.01),0.008030013769958329,128,343,242,9,0.3476454293628809,0.6523545706371191,0.9343065693430657,0.5863247863247864,0.34594594594594597,0.9744318181818182,2.258551004403692,0.11204273158689966
single best (lightgbm_n800_leaves15_lr0.01),0.008051397349015051,128,344,241,9,0.3462603878116344,0.6537396121883656,0.9343065693430657,0.588034188034188,0.34688346883468835,0.9745042492917847,2.2679225853348277,0.11171702597182147
single best (lightgbm_n800_leaves15_lr0.01),0.00822795487340262,128,345,240,9,0.3448753462603878,0.6551246537396123,0.9343065693430657,0.5897435897435898,0.34782608695652173,0.9745762711864406,2.2773722627737225,0.11139320850523649
single best (lightgbm_n800_leaves15_lr0.01),0.008251461003920284,128,346,239,9,0.34349030470914127,0.6565096952908587,0.9343065693430657,0.5914529914529915,0.34877384196185285,0.9746478873239437,2.2869010170112696,0.11107126281591499
single best (lightgbm_n800_leaves15_lr0.01),0.008310758673882881,128,347,238,9,0.34210526315789475,0.6578947368421053,0.9343065693430657,0.5931623931623932,0.34972677595628415,0.9747191011235955,2.296509844813838,0.11075117272134463
single best (lightgbm_n800_leaves15_lr0.01),0.008339172097462058,128,348,237,9,0.3407202216066482,0.6592797783933517,0.9343065693430657,0.5948717948717949,0.3506849315068493,0.9747899159663865,2.306199759770858,0.11043292222501894
single best (lightgbm_n800_leaves15_lr0.01),0.008467045159720571,128,349,236,9,0.33933518005540164,0.6606648199445984,0.9343065693430657,0.5965811965811966,0.3516483516483517,0.9748603351955307,2.315971792651243,0.11011649551377246
single best (lightgbm_n800_leaves15_lr0.01),0.008472097129100726,128,350,235,9,0.3379501385041551,0.6620498614958449,0.9343065693430657,0.5982905982905983,0.3526170798898072,0.9749303621169917,2.325826991768908,0.10980187695516168
single best (lightgbm_n800_leaves15_lr0.01),0.00866364361985047,128,351,234,9,0.3365650969529086,0.6634349030470914,0.9343065693430657,0.6,0.35359116022099446,0.975,2.335766423357664,0.10948905109489057
single best (lightgbm_n800_leaves15_lr0.01),0.008842323338726008,128,352,233,9,0.33518005540166207,0.6648199445983379,0.9343065693430657,0.6017094017094017,0.3545706371191136,0.9750692520775623,2.3457911719557654,0.10917800265428008
single best (lightgbm_n800_leaves15_lr0.01),0.008906497402597796,128,353,232,9,0.3337950138504155,0.6662049861495845,0.9343065693430657,0.6034188034188034,0.35555555555555557,0.9751381215469613,2.3559023408004025,0.10886871652778071
single best (lightgbm_n800_leaves15_lr0.01),0.008931110513043414,128,354,231,9,0.33240997229916897,0.6675900277008311,0.9343065693430657,0.6051282051282051,0.3565459610027855,0.9752066115702479,2.366101052232439,0.1085611777805271
single best (lightgbm_n800_leaves15_lr0.01),0.00894450136514262,128,355,230,9,0.33102493074792244,0.6689750692520775,0.9343065693430657,0.6068376068376068,0.3575418994413408,0.9752747252747253,2.3763884481117103,0.10825537164593406
single best (lightgbm_n800_leaves15_lr0.01),0.009003629783663732,128,356,229,9,0.3296398891966759,0.6703601108033241,0.9343065693430657,0.6085470085470085,0.3585434173669468,0.9753424657534246,2.386765690243202,0.10795128352333312
single best (lightgbm_n800_leaves15_lr0.01),0.009042858565376262,128,357,228,9,0.32825484764542934,0.6717451523545707,0.9343065693430657,0.6102564102564103,0.3595505617977528,0.9754098360655737,2.3972339608144453,0.1076488989756487
single best (lightgbm_n800_leaves15_lr0.01),0.009086574278615756,128,358,227,9,0.3268698060941828,0.6731301939058172,0.9343065693430657,0.611965811965812,0.36056338028169016,0.9754768392370572,2.4077944628444645,0.10734820372711336
single best (lightgbm_n800_leaves15_lr0.01),0.009157317966566252,128,359,226,9,0.3254847645429363,0.6745152354570637,0.9343065693430657,0.6136752136752137,0.3615819209039548,0.9755434782608695,2.4184484206446615,0.10704918366102113
single best (lightgbm_n800_leaves15_lr0.01),0.009240319488332212,128,360,225,9,0.32409972299168976,0.6759002770083102,0.9343065693430657,0.6153846153846154,0.3626062322946176,0.975609756097561,2.429197080291971,0.1067518248175183
single best (lightgbm_n800_leaves15_lr0.01),0.00932125252487176,128,361,224,9,0.32271468144044324,0.6772853185595568,0.9343065693430657,0.6170940170940171,0.36363636363636365,0.9756756756756757,2.440041710114703,0.10645611339143099
single best (lightgbm_n800_leaves15_lr0.01),0.009988811665555892,128,362,223,9,0.32132963988919666,0.6786703601108033,0.9343065693430657,0.6188034188034188,0.3646723646723647,0.9757412398921833,2.4509836011914503,0.1061620357301287
single best (lightgbm_n800_leaves15_lr0.01),0.010044873532867026,128,363,222,9,0.31994459833795014,0.6800554016620499,0.9343065693430657,0.6205128205128205,0.3657142857142857,0.9758064516129032,2.462024067863484,0.1058695783314231
single best (lightgbm_n800_leaves15_lr0.01),0.010103631164519865,128,364,221,9,0.3185595567867036,0.6814404432132963,0.9343065693430657,0.6222222222222222,0.3667621776504298,0.9758713136729222,2.4731644482610564,0.10557872784150162
single best (lightgbm_n800_leaves15_lr0.01),0.010209422655470491,128,365,220,9,0.3171745152354571,0.682825484764543,0.9343065693430657,0.6239316239316239,0.367816091954023,0.9759358288770054,2.484406104844061,0.10528947105289475
single best (lightgbm_n800_leaves15_lr0.01),0.01027196867347999,128,366,219,9,0.3157894736842105,0.6842105263157895,0.9343065693430657,0.6256410256410256,0.3688760806916426,0.976,2.495750424957504,0.10500179490247702
single best (lightgbm_n800_leaves15_lr0.01),0.010349451143038443,128,367,218,9,0.314404432132964,0.685595567867036,0.9343065693430657,0.6273504273504273,0.3699421965317919,0.976063829787234,2.5071988214022634,0.10471568646950023
single best (lightgbm_n800_leaves15_lr0.01),0.010399650362180138,127,367,218,10,0.3157894736842105,0.6842105263157895,0.927007299270073,0.6273504273504273,0.3681159420289855,0.9734748010610079,2.4876113306100582,0.11635076274388914
single best (lightgbm_n800_leaves15_lr0.01),0.010495002478860883,127,368,217,10,0.314404432132964,0.685595567867036,0.927007299270073,0.629059829059829,0.3691860465116279,0.9735449735449735,2.4990749772948972,0.11603459219295466
single best (lightgbm_n800_leaves15_lr0.01),0.010687397605448574,127,369,216,10,0.31301939058171746,0.6869806094182825,0.927007299270073,0.6307692307692307,0.37026239067055394,0.9736147757255936,2.5106447688564475,0.11572013530354286
single best (lightgbm_n800_leaves15_lr0.01),0.010791885208368171,127,370,215,10,0.31163434903047094,0.6883656509695291,0.927007299270073,0.6324786324786325,0.3713450292397661,0.9736842105263158,2.5223221863860124,0.11540737818110085
single best (lightgbm_n800_leaves15_lr0.01),0.010812613801045283,127,371,214,10,0.31024930747922436,0.6897506925207757,0.927007299270073,0.6341880341880342,0.3724340175953079,0.973753280839895,2.534108738658844,0.11509630708088225
single best (lightgbm_n800_leaves15_lr0.01),0.010829311464944842,127,372,213,10,0.30886426592797783,0.6911357340720221,0.927007299270073,0.6358974358974359,0.3735294117647059,0.9738219895287958,2.546005962784003,0.11478690840593364
single best (lightgbm_n800_leaves15_lr0.01),0.010972063026169288,127,373,212,10,0.3074792243767313,0.6925207756232687,0.927007299270073,0.6376068376068376,0.3746312684365782,0.9738903394255874,2.5580154248726066,0.11447916870511345
single best (lightgbm_n800_leaves15_lr0.01),0.011054961221612794,127,374,211,10,0.3060941828254848,0.6939058171745152,0.927007299270073,0.6393162393162393,0.3757396449704142,0.9739583333333334,2.5701387207250836,0.11417307467114256
single best (lightgbm_n800_leaves15_lr0.01),0.011087121263270898,127,375,210,10,0.3047091412742382,0.6952908587257618,0.927007299270073,0.6410256410256411,0.3768545994065282,0.974025974025974,2.5823774765380607,0.11386861313868615
single best (lightgbm_n800_leaves15_lr0.01),0.011168628592730493,127,376,209,10,0.3033240997229917,0.6966759002770083,0.927007299270073,0.6427350427350428,0.37797619047619047,0.9740932642487047,2.5947333496315443,0.11356577108246625
single best (lightgbm_n800_leaves15_lr0.01),0.011678136395335542,126,376,209,11,0.3047091412742382,0.6952908587257618,0.9197080291970803,0.6427350427350428,0.3761194029850746,0.9715762273901809,2.574302378374603,0.12492234819071285
single best (lightgbm_n800_leaves15_lr0.01),0.011749550238067612,126,377,208,11,0.3033240997229917,0.6966759002770083,0.9197080291970803,0.6444444444444445,0.3772455089820359,0.9716494845360825,2.5866788321167884,0.12459098917694439
single best (lightgbm_n800_leaves15_lr0.01),0.011755466451271582,126,378,207,11,0.30193905817174516,0.6980609418282548,0.9197080291970803,0.6461538461538462,0.3783783783783784,0.9717223650385605,2.5991748651221838,0.12426138338547099
single best (lightgbm_n800_leaves15_lr0.01),0.011922484861943266,126,379,206,11,0.30055401662049863,0.6994459833795014,0.9197080291970803,0.6478632478632479,0.3795180722891566,0.9717948717948718,2.611792218836369,0.12393351693854363
single best (lightgbm_n800_leaves15_lr0.01),0.01195180754130193,126,380,205,11,0.29916897506925205,0.7008310249307479,0.9197080291970803,0.6495726495726496,0.3806646525679758,0.9718670076726342,2.6245326686843513,0.12360737610449483
single best (lightgbm_n800_leaves15_lr0.01),0.011953513041861773,126,381,204,11,0.29778393351800553,0.7022160664819945,0.9197080291970803,0.6512820512820513,0.38181818181818183,0.9719387755102041,2.637398024903392,0.12328294729582162
single best (lightgbm_n800_leaves15_lr0.01),0.012017640805088452,126,382,203,11,0.296398891966759,0.7036011080332409,0.9197080291970803,0.652991452991453,0.3829787234042553,0.9720101781170484,2.650390133400453,0.12296021706729852
single best (lightgbm_n800_leaves15_lr0.01),0.012186237407558064,126,383,202,11,0.2950138504155125,0.7049861495844876,0.9197080291970803,0.6547008547008547,0.38414634146341464,0.9720812182741116,2.663510876635109,0.1226391721141202
single best (lightgbm_n800_leaves15_lr0.01),0.012511424268600814,126,384,201,11,0.29362880886426596,0.706371191135734,0.9197080291970803,0.6564102564102564,0.3853211009174312,0.9721518987341772,2.676762174528816,0.12231979927007301
single best (lightgbm_n800_leaves15_lr0.01),0.012582547781867086,126,385,200,11,0.2922437673130194,0.7077562326869806,0.9197080291970803,0.6581196581196581,0.38650306748466257,0.9722222222222222,2.6901459854014598,0.12200208550573516
single best (lightgbm_n800_leaves15_lr0.01),0.01282399464359732,126,386,199,11,0.29085872576177285,0.7091412742382271,0.9197080291970803,0.6598290598290598,0.38769230769230767,0.9722921914357683,2.7036643069361403,0.12168601792670476
single best (lightgbm_n800_leaves15_lr0.01),0.013009848666709074,126,387,198,11,0.2894736842105263,0.7105263157894737,0.9197080291970803,0.6615384615384615,0.3888888888888889,0.9723618090452262,2.7173191771731915,0.12137158377185539
single best (lightgbm_n800_leaves15_lr0.01),0.013122016553750414,126,388,197,11,0.2880886426592798,0.7119113573407202,0.9197080291970803,0.6632478632478632,0.39009287925696595,0.9724310776942355,2.731112675534477,0.12105877041161865
single best (lightgbm_n800_leaves15_lr0.01),0.013208391117404735,126,389,196,11,0.2867036011080332,0.7132963988919667,0.9197080291970803,0.6649572649572649,0.391304347826087,0.9725,2.7450469238790403,0.12074756534629316
single best (lightgbm_n800_leaves15_lr0.01),0.013285725435932327,126,390,195,11,0.2853185595567867,0.7146814404432134,0.9197080291970803,0.6666666666666666,0.3925233644859813,0.972568578553616,2.7591240875912404,0.12043795620437958
single best (lightgbm_n800_leaves15_lr0.01),0.013348989309266146,126,391,194,11,0.2839335180055402,0.7160664819944598,0.9197080291970803,0.6683760683760683,0.39375,0.972636815920398,2.7733463767025355,0.12012993074094128
single best (lightgbm_n800_leaves15_lr0.01),0.013581195656158063,126,392,193,11,0.28254847645429365,0.7174515235457064,0.9197080291970803,0.67008547008547,0.3949843260188088,0.9727047146401985,2.7877160470481446,0.1198234768359899
single best (lightgbm_n800_leaves15_lr0.01),0.014421602106016175,126,393,192,11,0.28116343490304707,0.7188365650969529,0.9197080291970803,0.6717948717948717,0.39622641509433965,0.9727722772277227,2.8022354014598534,0.11951858249289578
single best (lightgbm_n800_leaves15_lr0.01),0.014522833118916873,126,394,191,11,0.27977839335180055,0.7202216066481995,0.9197080291970803,0.6735042735042736,0.39747634069400634,0.9728395061728395,2.8169067909962933,0.11921523583682242
single best (lightgbm_n800_leaves15_lr0.01),0.014695783161070449,126,395,190,11,0.278393351800554,0.721606648199446,0.9197080291970803,0.6752136752136753,0.3987341772151899,0.9729064039408867,2.8317326162120633,0.1189134251131849
single best (lightgbm_n800_leaves15_lr0.01),0.014914306333529487,126,396,189,11,0.2770083102493075,0.7229916897506925,0.9197080291970803,0.676923076923077,0.4,0.972972972972973,2.8467153284671536,0.1186131386861314
single best (lightgbm_n800_leaves15_lr0.01),0.015009695497559566,125,396,189,12,0.278393351800554,0.721606648199446,0.9124087591240876,0.676923076923077,0.3980891719745223,0.9705882352941176,2.8241223496697954,0.1293961512939615
single best (lightgbm_n800_leaves15_lr0.01),0.015459126867774136,125,397,188,12,0.2770083102493075,0.7229916897506925,0.9124087591240876,0.6786324786324787,0.3993610223642173,0.9706601466992665,2.839144277061656,0.12907021640405228
single best (lightgbm_n800_leaves15_lr0.01),0.01554051701552633,125,398,187,12,0.2756232686980609,0.7243767313019391,0.9124087591240876,0.6803418803418804,0.40064102564102566,0.9707317073170731,2.854326866778563,0.12874591937791147
single best (lightgbm_n800_leaves15_lr0.01),0.01566829024892419,125,399,186,12,0.2742382271468144,0.7257617728531855,0.9124087591240876,0.6820512820512821,0.40192926045016075,0.9708029197080292,2.86967271014834,0.12842324790077383
single best (lightgbm_n800_leaves15_lr0.01),0.015689357841936945,125,400,185,12,0.27285318559556787,0.7271468144044322,0.9124087591240876,0.6837606837606838,0.4032258064516129,0.970873786407767,2.8851844545275203,0.1281021897810219
single best (lightgbm_n800_leaves15_lr0.01),0.01581847461069362,124,400,185,13,0.2742382271468144,0.7257617728531855,0.9051094890510949,0.6837606837606838,0.40129449838187703,0.9685230024213075,2.8621029788913,0.1387773722627737
single best (lightgbm_n800_leaves15_lr0.01),0.016112495189946043,124,401,184,13,0.27285318559556787,0.7271468144044322,0.9051094890510949,0.6854700854700855,0.4025974025974026,0.9685990338164251,2.8776578863852746,0.13843129402770446
single best (lightgbm_n800_leaves15_lr0.01),0.01621739712109282,124,402,183,13,0.27146814404432135,0.7285318559556786,0.9051094890510949,0.6871794871794872,0.40390879478827363,0.9686746987951808,2.893382792868254,0.13808693757489923
single best (lightgbm_n800_leaves15_lr0.01),0.01663020955060253,124,403,182,13,0.27008310249307477,0.7299168975069252,0.9051094890510949,0.6888888888888889,0.40522875816993464,0.96875,2.909280500521376,0.1377442900871203
single best (lightgbm_n800_leaves15_lr0.01),0.016702874144045865,124,404,181,13,0.26869806094182824,0.7313019390581718,0.9051094890510949,0.6905982905982906,0.4065573770491803,0.9688249400479616,2.925353873452434,0.1374033388740334
single best (lightgbm_n800_leaves15_lr0.01),0.01687087266510137,124,405,180,13,0.2673130193905817,0.7326869806094183,0.9051094890510949,0.6923076923076923,0.40789473684210525,0.9688995215311005,2.9416058394160585,0.13706407137064072
single best (lightgbm_n800_leaves15_lr0.01),0.016892280018175228,124,406,179,13,0.2659279778393352,0.7340720221606648,0.9051094890510949,0.694017094017094,0.40924092409240925,0.9689737470167065,2.958039391591567,0.13672647513573766
single best (lightgbm_n800_leaves15_lr0.01),0.017631923529601988,124,407,178,13,0.26454293628808867,0.7354570637119113,0.9051094890510949,0.6957264957264957,0.4105960264900662,0.969047619047619,2.974657590420733,0.13639053785039187
single best (lightgbm_n800_leaves15_lr0.01),0.017782637576642127,124,408,177,13,0.2631578947368421,0.736842105263158,0.9051094890510949,0.6974358974358974,0.4119601328903654,0.9691211401425178,2.9914635655078556,0.13605624731644483
single best (lightgbm_n800_leaves15_lr0.01),0.018152570312538488,124,409,176,13,0.26177285318559557,0.7382271468144044,0.9051094890510949,0.6991452991452991,0.41333333333333333,0.9691943127962085,3.008460517584605,0.13572359145503543
single best (lightgbm_n800_leaves15_lr0.01),0.018307335986524925,124,410,175,13,0.26038781163434904,0.739612188365651,0.9051094890510949,0.7008547008547008,0.41471571906354515,0.9692671394799054,3.025651720542231,0.1353925583051451
single best (lightgbm_n800_leaves15_lr0.01),0.018487731820916273,123,410,175,14,0.26177285318559557,0.7382271468144044,0.8978102189781022,0.7008547008547008,0.412751677852349,0.9669811320754716,3.001251303441084,0.14580737048246395
single best (lightgbm_n800_leaves15_lr0.01),0.018740439465545954,122,410,175,15,0.2631578947368421,0.736842105263158,0.8905109489051095,0.7008547008547008,0.4107744107744108,0.9647058823529412,2.976850886339937,0.15622218265978277
single best (lightgbm_n800_leaves15_lr0.01),0.01924115672846902,121,410,175,16,0.26454293628808867,0.7354570637119113,0.8832116788321168,0.7008547008547008,0.40878378378378377,0.9624413145539906,2.95245046923879,0.16663699483710162
single best (lightgbm_n800_leaves15_lr0.01),0.019493493066494057,121,411,174,16,0.2631578947368421,0.736842105263158,0.8832116788321168,0.7025641025641025,0.4101694915254237,0.9625292740046838,2.9694185753838407,0.166231552027279
single best (lightgbm_n800_leaves15_lr0.01),0.020282807062688563,121,412,173,16,0.26177285318559557,0.7382271468144044,0.8832116788321168,0.7042735042735043,0.41156462585034015,0.9626168224299065,2.9865828446057137,0.16582807738643607
single best (lightgbm_n800_leaves15_lr0.01),0.020328503605054442,121,413,172,16,0.26038781163434904,0.739612188365651,0.8832116788321168,0.705982905982906,0.4129692832764505,0.9627039627039627,3.003946698353421,0.1654265566179459
single best (lightgbm_n800_leaves15_lr0.01),0.020378283386717825,121,414,171,16,0.2590027700831025,0.7409972299168974,0.8832116788321168,0.7076923076923077,0.4143835616438356,0.9627906976744186,3.021513638109874,0.16502697556331317
single best (lightgbm_n800_leaves15_lr0.01),0.020815252198305465,121,415,170,16,0.25761772853185594,0.7423822714681441,0.8832116788321168,0.7094017094017094,0.41580756013745707,0.962877030162413,3.039287247745814,0.16462932020051002
single best (lightgbm_n800_leaves15_lr0.01),0.021224180187681498,121,416,169,16,0.2562326869806094,0.7437673130193906,0.8832116788321168,0.7111111111111111,0.41724137931034483,0.9629629629629629,3.0572711959573278,0.1642335766423357
single best (lightgbm_n800_leaves15_lr0.01),0.021464084194558558,121,417,168,16,0.2548476454293629,0.7451523545706371,0.8832116788321168,0.7128205128205128,0.4186851211072664,0.9630484988452656,3.075469238790407,0.16383973113480013
single best (lightgbm_n800_leaves15_lr0.01),0.022155284254651093,121,418,167,16,0.25346260387811637,0.7465373961218836,0.8832116788321168,0.7145299145299145,0.4201388888888889,0.9631336405529954,3.0938852222562176,0.1634477700555303
single best (lightgbm_n800_leaves15_lr0.01),0.02224061572036271,121,419,166,16,0.2520775623268698,0.7479224376731302,0.8832116788321168,0.7162393162393162,0.42160278745644597,0.9632183908045977,3.112523085040894,0.16305767991219966
single best (lightgbm_n800_leaves15_lr0.01),0.02290421647946719,121,420,165,16,0.25069252077562326,0.7493074792243768,0.8832116788321168,0.717948717948718,0.4230769230769231,0.963302752293578,3.1313868613138687,0.16266944734098016
single best (lightgbm_n800_leaves15_lr0.01),0.023141427328006912,121,421,164,16,0.24930747922437674,0.7506925207756232,0.8832116788321168,0.7196581196581197,0.4245614035087719,0.9633867276887872,3.1504806836389534,0.1622830591050158
single best (lightgbm_n800_leaves15_lr0.01),0.02318297332820467,121,422,163,16,0.24792243767313019,0.7520775623268698,0.8832116788321168,0.7213675213675214,0.426056338028169,0.9634703196347032,3.1698087859925663,0.16189850209291862
single best (lightgbm_n800_leaves15_lr0.01),0.023781846487202916,121,423,162,16,0.24653739612188366,0.7534626038781164,0.8832116788321168,0.7230769230769231,0.4275618374558304,0.9635535307517085,3.189375506893755,0.16151576331728526
single best (lightgbm_n800_leaves15_lr0.01),0.02498453068787774,121,424,161,16,0.2451523545706371,0.7548476454293629,0.8832116788321168,0.7247863247863248,0.42907801418439717,0.9636363636363636,3.209185292650859,0.16113482991323505
single best (lightgbm_n800_leaves15_lr0.01),0.02508309542053316,120,424,161,17,0.24653739612188366,0.7534626038781164,0.8759124087591241,0.7247863247863248,0.42704626334519574,0.9614512471655329,3.1826631001496124,0.17120575678281225
single best (lightgbm_n800_leaves15_lr0.01),0.025391147446504694,119,424,161,18,0.24792243767313019,0.7520775623268698,0.8686131386861314,0.7247863247863248,0.425,0.9592760180995475,3.1561409076483655,0.18127668365238941
single best (lightgbm_n800_leaves15_lr0.01),0.0255628007711075,118,424,161,19,0.24930747922437674,0.7506925207756232,0.8613138686131386,0.7247863247863248,0.4229390681003584,0.9571106094808126,3.129618715147118,0.19134761052196675
single best (lightgbm_n800_leaves15_lr0.01),0.02598482174425771,118,425,160,19,0.24792243767313019,0.7520775623268698,0.8613138686131386,0.7264957264957265,0.4244604316546763,0.9572072072072072,3.149178832116788,0.19089738085015037
